fecha,cod_depto,nom_depto,MPIO_CDPMP,nom_mpio,num_casos,poblacion,casos_por_millon
2021-07-24,05,ANTIOQUIA,05318,GUARNE,10,42500.0,236.0
2021-07-24,05,ANTIOQUIA,05321,GUATAPE,1,7038.0,143.0
2021-07-24,05,ANTIOQUIA,05360,ITAGUI,130,263332.0,494.0
2021-07-24,05,ANTIOQUIA,05364,JARDIN,3,13541.0,222.0
2021-07-24,05,ANTIOQUIA,05368,JERICO,1,11257.0,89.0
2021-07-24,05,ANTIOQUIA,05376,LA CEJA,25,59386.0,421.0
2021-07-24,05,ANTIOQUIA,05380,LA ESTRELLA,15,67881.0,221.0
2021-07-24,05,ANTIOQUIA,05400,LA UNION,1,20769.0,49.0
2021-07-24,05,ANTIOQUIA,05425,MACEO,1,7297.0,138.0
2021-07-24,05,ANTIOQUIA,05440,MARINILLA,31,55230.0,562.0
2021-07-24,05,ANTIOQUIA,05467,MONTEBELLO,1,5881.0,171.0
2021-07-24,05,ANTIOQUIA,05475,MURINDO,1,4642.0,216.0
2021-07-24,05,ANTIOQUIA,05480,MUTATA,1,12607.0,80.0
2021-07-24,05,ANTIOQUIA,05541,PEÑOL,10,18010.0,556.0
2021-07-24,05,ANTIOQUIA,05576,PUEBLORRICO,6,7202.0,834.0
2021-07-24,05,ANTIOQUIA,05579,PUERTO BERRIO,18,36801.0,490.0
2021-07-24,05,ANTIOQUIA,05604,REMEDIOS,4,22530.0,178.0
2021-07-24,05,ANTIOQUIA,05607,RETIRO,6,20700.0,290.0
2021-07-24,05,ANTIOQUIA,05615,RIONEGRO,84,116400.0,722.0
2021-07-24,05,ANTIOQUIA,05631,SABANETA,23,81797.0,282.0
2021-07-24,05,ANTIOQUIA,05642,SALGAR,1,15782.0,64.0
2021-07-24,05,ANTIOQUIA,05647,SAN ANDRES,1,6295.0,159.0
2021-07-24,05,ANTIOQUIA,05649,SAN CARLOS,3,14480.0,208.0
2021-07-24,05,ANTIOQUIA,05656,SAN JERONIMO,2,13158.0,152.0
2021-07-24,05,ANTIOQUIA,05658,SAN JOSE DE LA MONTANA,1,2952.0,339.0
2021-07-24,05,ANTIOQUIA,05659,SAN JUAN DE URABA,2,19992.0,101.0
2021-07-24,05,ANTIOQUIA,05660,SAN LUIS,3,11120.0,270.0
2021-07-24,05,ANTIOQUIA,05664,SAN PEDRO,6,17119.0,351.0
2021-07-24,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,2,30527.0,66.0
2021-07-24,05,ANTIOQUIA,05670,SAN ROQUE,1,17792.0,57.0
2021-07-24,05,ANTIOQUIA,05674,SAN VICENTE,5,18051.0,277.0
2021-07-24,05,ANTIOQUIA,05679,SANTA BARBARA,2,22030.0,91.0
2021-07-24,05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,4,31067.0,129.0
2021-07-24,05,ANTIOQUIA,05697,SANTUARIO,2,30311.0,66.0
2021-07-24,05,ANTIOQUIA,05736,SEGOVIA,9,33690.0,268.0
2021-07-24,05,ANTIOQUIA,05756,SONSON,1,31861.0,32.0
2021-07-24,05,ANTIOQUIA,05761,SOPETRAN,1,13748.0,73.0
2021-07-24,05,ANTIOQUIA,05790,TARAZA,2,22826.0,88.0
2021-07-24,05,ANTIOQUIA,05809,TITIRIBI,1,8316.0,121.0
2021-07-24,05,ANTIOQUIA,05837,TURBO,30,114434.0,263.0
2021-07-24,05,ANTIOQUIA,05856,VALPARAISO,5,5431.0,921.0
2021-07-24,05,ANTIOQUIA,05887,YARUMAL,8,36337.0,221.0
2021-07-24,05,ANTIOQUIA,05893,YONDO (CASABE),1,17597.0,57.0
2021-07-24,05,ANTIOQUIA,05895,ZARAGOZA,1,24067.0,42.0
2021-07-24,08,ATLANTICO,08078,BARANOA,4,61527.0,66.0
2021-07-24,08,ATLANTICO,08137,CAMPO DE LA CRUZ,1,22810.0,44.0
2021-07-24,08,ATLANTICO,08141,CANDELARIA,1,15631.0,64.0
2021-07-24,08,ATLANTICO,08296,GALAPA,8,55123.0,146.0
2021-07-24,08,ATLANTICO,08372,JUAN DE ACOSTA,1,18828.0,54.0
2021-07-24,08,ATLANTICO,08421,LURUACO,1,27647.0,37.0
2021-07-24,08,ATLANTICO,08433,MALAMBO,14,119920.0,117.0
2021-07-24,08,ATLANTICO,08436,MANATI,5,19233.0,260.0
2021-07-24,08,ATLANTICO,08520,PALMAR DE VARELA,3,27098.0,111.0
2021-07-24,08,ATLANTICO,08560,PONEDERA,4,23420.0,171.0
2021-07-24,08,ATLANTICO,08573,PUERTO COLOMBIA,7,47899.0,147.0
2021-07-24,08,ATLANTICO,08634,SABANAGRANDE,9,32026.0,282.0
2021-07-24,08,ATLANTICO,08638,SABANALARGA,30,92480.0,325.0
2021-07-24,08,ATLANTICO,08685,SANTO TOMAS,4,28693.0,140.0
2021-07-24,08,ATLANTICO,08758,SOLEDAD,70,535984.0,131.0
2021-07-24,08,ATLANTICO,08770,SUAN,5,11607.0,431.0
2021-07-24,11,BOGOTA,11001,BOGOTA,2679,7181469.0,374.0
2021-07-24,13,BOLIVAR,13030,ALTOS DEL ROSARIO,3,9009.0,334.0
2021-07-24,13,BOLIVAR,13052,ARJONA,8,67118.0,120.0
2021-07-24,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,3,67461.0,45.0
2021-07-24,13,BOLIVAR,13248,EL GUAMO,1,7861.0,128.0
2021-07-24,13,BOLIVAR,13300,HATILLO DE LOBA,2,11770.0,170.0
2021-07-24,13,BOLIVAR,13430,MAGANGUE,18,128003.0,141.0
2021-07-24,13,BOLIVAR,13440,MARGARITA,8,9720.0,824.0
2021-07-24,13,BOLIVAR,13442,MARIA LA BAJA,2,45324.0,45.0
2021-07-24,13,BOLIVAR,13468,MOMPOS,3,43217.0,70.0
2021-07-24,13,BOLIVAR,13620,SAN CRISTOBAL,2,7454.0,269.0
2021-07-24,13,BOLIVAR,13647,SAN ESTANISLAO,1,16518.0,61.0
2021-07-24,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2,35438.0,57.0
2021-07-24,13,BOLIVAR,13688,SANTA ROSA DEL SUR,5,27825.0,180.0
2021-07-24,13,BOLIVAR,13836,TURBACO,8,98667.0,82.0
2021-07-24,13,BOLIVAR,13838,TURBANA,1,15550.0,65.0
2021-07-24,15,BOYACA,15001,TUNJA,78,167991.0,465.0
2021-07-24,15,BOYACA,15047,AQUITANIA,2,13860.0,145.0
2021-07-24,15,BOYACA,15051,ARCABUCO,1,5465.0,183.0
2021-07-24,15,BOYACA,15087,BELEN,4,7322.0,547.0
2021-07-24,15,BOYACA,15097,BOAVITA,3,5024.0,598.0
2021-07-24,15,BOYACA,15109,BUENAVISTA,1,4240.0,236.0
2021-07-24,15,BOYACA,15131,CALDAS,1,3086.0,325.0
2021-07-24,15,BOYACA,15176,CHIQUINQUIRA,10,52321.0,192.0
2021-07-24,15,BOYACA,15180,CHISCAS,1,3587.0,279.0
2021-07-24,15,BOYACA,15236,CHIVOR,1,1669.0,600.0
2021-07-24,15,BOYACA,15238,DUITAMA,35,117606.0,298.0
2021-07-24,15,BOYACA,15244,EL COCUY,1,3999.0,251.0
2021-07-24,15,BOYACA,15276,FLORESTA,2,3186.0,628.0
2021-07-24,15,BOYACA,15299,GARAGOA,5,14145.0,354.0
2021-07-24,15,BOYACA,15322,GUATEQUE,2,8123.0,247.0
2021-07-24,15,BOYACA,15362,IZA,1,1944.0,515.0
2021-07-24,15,BOYACA,15367,JENESANO,1,6333.0,158.0
2021-07-24,15,BOYACA,15407,VILLA DE LEYVA,6,14406.0,417.0
2021-07-24,15,BOYACA,15455,MIRAFLORES,5,8274.0,605.0
2021-07-24,15,BOYACA,15466,MONGUI,1,3895.0,257.0
2021-07-24,15,BOYACA,15491,NOBSA,6,14651.0,410.0
2021-07-24,15,BOYACA,15500,OICATA,1,2797.0,358.0
2021-07-24,15,BOYACA,15516,PAIPA,6,31141.0,193.0
2021-07-24,15,BOYACA,15537,PAZ DE RIO,2,4047.0,495.0
2021-07-24,15,BOYACA,15542,PESCA,1,6604.0,152.0
2021-07-24,15,BOYACA,15572,PUERTO BOYACA,10,44784.0,224.0
2021-07-24,15,BOYACA,15599,RAMIRIQUI,1,8889.0,113.0
2021-07-24,15,BOYACA,15600,RAQUIRA,1,7312.0,137.0
2021-07-24,15,BOYACA,15638,SACHICA,2,4823.0,415.0
2021-07-24,15,BOYACA,15646,SAMACA,2,17542.0,115.0
2021-07-24,15,BOYACA,15673,SAN MATEO,3,3307.0,908.0
2021-07-24,15,BOYACA,15693,SANTA ROSA DE VITERBO,4,11329.0,354.0
2021-07-24,15,BOYACA,15720,SATIVANORTE,4,2026.0,1975.0
2021-07-24,15,BOYACA,15753,SOATA,5,8538.0,586.0
2021-07-24,15,BOYACA,15757,SOCHA,2,7509.0,267.0
2021-07-24,15,BOYACA,15759,SOGAMOSO,41,120462.0,341.0
2021-07-24,15,BOYACA,15776,SUTAMARCHAN,1,5755.0,174.0
2021-07-24,15,BOYACA,15806,TIBASOSA,3,11023.0,273.0
2021-07-24,15,BOYACA,15820,TOPAGA,1,3531.0,284.0
2021-07-24,15,BOYACA,15837,TUTA,1,8154.0,123.0
2021-07-24,15,BOYACA,15839,TUTAZA,1,1794.0,558.0
2021-07-24,15,BOYACA,15842,UMBITA,2,6905.0,290.0
2021-07-24,17,CALDAS,17001,MANIZALES,49,400436.0,123.0
2021-07-24,17,CALDAS,17042,ANSERMA,5,31811.0,158.0
2021-07-24,17,CALDAS,17174,CHINCHINA,4,48484.0,83.0
2021-07-24,17,CALDAS,17380,LA DORADA,11,70802.0,156.0
2021-07-24,17,CALDAS,17524,PALESTINA,1,13560.0,74.0
2021-07-24,17,CALDAS,17541,PENSILVANIA,1,17342.0,58.0
2021-07-24,17,CALDAS,17614,RIOSUCIO,1,48329.0,21.0
2021-07-24,17,CALDAS,17616,RISARALDA,1,9840.0,102.0
2021-07-24,17,CALDAS,17653,SALAMINA,1,16759.0,60.0
2021-07-24,17,CALDAS,17665,SAN JOSE,2,4524.0,443.0
2021-07-24,17,CALDAS,17777,SUPIA,1,26571.0,38.0
2021-07-24,17,CALDAS,17867,VICTORIA,2,8172.0,245.0
2021-07-24,17,CALDAS,17873,VILLAMARIA,4,62831.0,64.0
2021-07-24,17,CALDAS,17877,VITERBO,2,12432.0,161.0
2021-07-24,18,CAQUETA,18001,FLORENCIA,21,156789.0,134.0
2021-07-24,18,CAQUETA,18592,PUERTO RICO,1,24395.0,41.0
2021-07-24,18,CAQUETA,18610,SAN JOSE DEL FRAGUA,1,11364.0,88.0
2021-07-24,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,14,42390.0,331.0
2021-07-24,19,CAUCA,19001,POPAYAN,63,277270.0,228.0
2021-07-24,19,CAUCA,19022,ALMAGUER,1,16523.0,61.0
2021-07-24,19,CAUCA,19050,ARGELIA,1,20136.0,50.0
2021-07-24,19,CAUCA,19075,BALBOA,1,18910.0,53.0
2021-07-24,19,CAUCA,19130,CAJIBIO,2,32237.0,63.0
2021-07-24,19,CAUCA,19256,EL TAMBO,12,38688.0,311.0
2021-07-24,19,CAUCA,19290,FLORENCIA,1,5089.0,197.0
2021-07-24,19,CAUCA,19300,GUACHENÉ,1,18513.0,55.0
2021-07-24,19,CAUCA,19450,MERCADERES,7,14824.0,473.0
2021-07-24,19,CAUCA,19455,MIRANDA,2,28662.0,70.0
2021-07-24,19,CAUCA,19517,PAEZ,81,37666.0,2151.0
2021-07-24,19,CAUCA,19532,PATIA (EL BORDO),5,28586.0,175.0
2021-07-24,19,CAUCA,19548,PIENDAMO,1,33431.0,30.0
2021-07-24,19,CAUCA,19573,PUERTO TEJADA,2,40244.0,50.0
2021-07-24,19,CAUCA,19585,PURACE,2,14952.0,134.0
2021-07-24,19,CAUCA,19698,SANTANDER DE QUILICHAO,21,96032.0,219.0
2021-07-24,19,CAUCA,19760,SOTARA,1,11958.0,84.0
2021-07-24,19,CAUCA,19780,SUAREZ,1,19690.0,51.0
2021-07-24,19,CAUCA,19807,TIMBIO,20,32217.0,621.0
2021-07-24,19,CAUCA,19809,TIMBIQUI,12,21618.0,556.0
2021-07-24,19,CAUCA,19824,TOTORO,1,20870.0,48.0
2021-07-24,19,CAUCA,19845,VILLARICA,4,18761.0,214.0
2021-07-24,20,CESAR,20001,VALLEDUPAR,39,459349.0,85.0
2021-07-24,20,CESAR,20011,AGUACHICA,15,95878.0,157.0
2021-07-24,20,CESAR,20032,ASTREA,4,18434.0,217.0
2021-07-24,20,CESAR,20060,BOSCONIA,4,37531.0,107.0
2021-07-24,20,CESAR,20238,EL COPEY,2,28550.0,71.0
2021-07-24,20,CESAR,20400,LA JAGUA DE IBIRICO,3,37356.0,81.0
2021-07-24,20,CESAR,20614,RIO DE ORO,1,14408.0,70.0
2021-07-24,20,CESAR,20621,ROBLES (LA PAZ),1,26109.0,39.0
2021-07-24,20,CESAR,20710,SAN ALBERTO,1,23040.0,44.0
2021-07-24,20,CESAR,20750,SAN DIEGO,1,18531.0,54.0
2021-07-24,20,CESAR,20770,SAN MARTIN,5,20452.0,245.0
2021-07-24,23,CORDOBA,23001,MONTERIA,172,433723.0,397.0
2021-07-24,23,CORDOBA,23068,AYAPEL,6,38816.0,155.0
2021-07-24,23,CORDOBA,23079,BUENAVISTA,1,18344.0,55.0
2021-07-24,23,CORDOBA,23090,CANALETE,3,14831.0,203.0
2021-07-24,23,CORDOBA,23162,CERETE,48,96252.0,499.0
2021-07-24,23,CORDOBA,23182,CHINU,15,42680.0,352.0
2021-07-24,23,CORDOBA,23189,CIENAGA DE ORO,13,56278.0,231.0
2021-07-24,23,CORDOBA,23300,COTORRA,1,16215.0,62.0
2021-07-24,23,CORDOBA,23417,LORICA,20,98491.0,204.0
2021-07-24,23,CORDOBA,23419,LOS CORDOBAS,6,15886.0,378.0
2021-07-24,23,CORDOBA,23464,MOMIL,3,16264.0,185.0
2021-07-24,23,CORDOBA,23466,MONTELIBANO,6,71824.0,84.0
2021-07-24,23,CORDOBA,23500,MOÑITOS,1,25095.0,40.0
2021-07-24,23,CORDOBA,23555,PLANETA RICA,5,60259.0,83.0
2021-07-24,23,CORDOBA,23570,PUEBLO NUEVO,10,26968.0,371.0
2021-07-24,23,CORDOBA,23580,PUERTO LIBERTADOR,1,35362.0,29.0
2021-07-24,23,CORDOBA,23660,SAHAGUN,30,94020.0,320.0
2021-07-24,23,CORDOBA,23672,SAN ANTERO,10,29028.0,345.0
2021-07-24,23,CORDOBA,23678,SAN CARLOS,16,23532.0,680.0
2021-07-24,23,CORDOBA,23686,SAN PELAYO,5,40617.0,124.0
2021-07-24,23,CORDOBA,23807,TIERRALTA,1,86578.0,12.0
2021-07-24,23,CORDOBA,23815,TUCHIN,2,40033.0,50.0
2021-07-24,23,CORDOBA,23855,VALENCIA,19,30545.0,623.0
2021-07-24,25,CUNDINAMARCA,25035,ANAPOIMA,3,12241.0,246.0
2021-07-24,25,CUNDINAMARCA,25053,ARBELAEZ,2,10005.0,200.0
2021-07-24,25,CUNDINAMARCA,25126,CAJICA,36,81111.0,444.0
2021-07-24,25,CUNDINAMARCA,25168,CHAGUANI,5,3323.0,1505.0
2021-07-24,25,CUNDINAMARCA,25175,CHIA,29,129613.0,224.0
2021-07-24,25,CUNDINAMARCA,25178,CHIPAQUE,1,8633.0,116.0
2021-07-24,25,CUNDINAMARCA,25183,CHOCONTA,2,19825.0,101.0
2021-07-24,25,CUNDINAMARCA,25200,COGUA,5,21102.0,237.0
2021-07-24,25,CUNDINAMARCA,25214,COTA,6,31868.0,189.0
2021-07-24,25,CUNDINAMARCA,25224,CUCUNUBA,1,7013.0,143.0
2021-07-24,25,CUNDINAMARCA,25269,FACATATIVA,23,136041.0,170.0
2021-07-24,25,CUNDINAMARCA,25281,FOSCA,1,5578.0,180.0
2021-07-24,25,CUNDINAMARCA,25286,FUNZA,26,90854.0,287.0
2021-07-24,25,CUNDINAMARCA,25288,FUQUENE,3,4849.0,619.0
2021-07-24,25,CUNDINAMARCA,25290,FUSAGASUGA,54,134658.0,402.0
2021-07-24,25,CUNDINAMARCA,25293,GACHALA,1,4378.0,229.0
2021-07-24,25,CUNDINAMARCA,25295,GACHANCIPA,1,16633.0,61.0
2021-07-24,25,CUNDINAMARCA,25297,GACHETA,1,8203.0,122.0
2021-07-24,25,CUNDINAMARCA,25307,GIRARDOT,32,92903.0,345.0
2021-07-24,25,CUNDINAMARCA,25317,GUACHETA,1,12405.0,81.0
2021-07-24,25,CUNDINAMARCA,25320,GUADUAS,3,27571.0,109.0
2021-07-24,25,CUNDINAMARCA,25377,LA CALERA,5,28501.0,176.0
2021-07-24,25,CUNDINAMARCA,25386,LA MESA,4,29452.0,136.0
2021-07-24,25,CUNDINAMARCA,25398,LA PEÑA,2,5429.0,369.0
2021-07-24,25,CUNDINAMARCA,25407,LENGUAZAQUE,2,9425.0,213.0
2021-07-24,25,CUNDINAMARCA,25430,MADRID,23,109696.0,210.0
2021-07-24,25,CUNDINAMARCA,25436,MANTA,1,3354.0,299.0
2021-07-24,25,CUNDINAMARCA,25473,MOSQUERA,29,128893.0,225.0
2021-07-24,25,CUNDINAMARCA,25486,NEMOCON,2,12198.0,164.0
2021-07-24,25,CUNDINAMARCA,25488,NILO,12,10555.0,1137.0
2021-07-24,25,CUNDINAMARCA,25489,NIMAIMA,2,3086.0,649.0
2021-07-24,25,CUNDINAMARCA,25491,NOCAIMA,2,5211.0,384.0
2021-07-24,25,CUNDINAMARCA,25513,PACHO,2,23726.0,85.0
2021-07-24,25,CUNDINAMARCA,25572,PUERTO SALGAR,1,15019.0,67.0
2021-07-24,25,CUNDINAMARCA,25612,RICAURTE,1,10788.0,93.0
2021-07-24,25,CUNDINAMARCA,25645,SAN ANTONIO DE TEQUENDAMA,1,10214.0,98.0
2021-07-24,25,CUNDINAMARCA,25658,SAN FRANCISCO,2,9644.0,208.0
2021-07-24,25,CUNDINAMARCA,25718,SASAIMA,3,9807.0,306.0
2021-07-24,25,CUNDINAMARCA,25736,SESQUILE,2,11067.0,181.0
2021-07-24,25,CUNDINAMARCA,25740,SIBATE,6,32803.0,183.0
2021-07-24,25,CUNDINAMARCA,25754,SOACHA,114,645205.0,177.0
2021-07-24,25,CUNDINAMARCA,25758,SOPO,1,24838.0,41.0
2021-07-24,25,CUNDINAMARCA,25772,SUESCA,2,15401.0,130.0
2021-07-24,25,CUNDINAMARCA,25779,SUSA,1,6073.0,165.0
2021-07-24,25,CUNDINAMARCA,25781,SUTATAUSA,2,5258.0,381.0
2021-07-24,25,CUNDINAMARCA,25785,TABIO,7,20602.0,340.0
2021-07-24,25,CUNDINAMARCA,25793,TAUSA,2,6735.0,297.0
2021-07-24,25,CUNDINAMARCA,25799,TENJO,4,20386.0,197.0
2021-07-24,25,CUNDINAMARCA,25815,TOCAIMA,2,13649.0,147.0
2021-07-24,25,CUNDINAMARCA,25817,TOCANCIPA,11,39416.0,280.0
2021-07-24,25,CUNDINAMARCA,25843,UBATE,44,40001.0,1100.0
2021-07-24,25,CUNDINAMARCA,25851,UTICA,7,4032.0,1737.0
2021-07-24,25,CUNDINAMARCA,25875,VILLETA,78,25957.0,3005.0
2021-07-24,25,CUNDINAMARCA,25898,ZIPACON,1,4211.0,238.0
2021-07-24,25,CUNDINAMARCA,25899,ZIPAQUIRA,35,129652.0,270.0
2021-07-24,27,CHOCO,27001,QUIBDO,21,120679.0,175.0
2021-07-24,27,CHOCO,27006,ACANDI,1,12095.0,83.0
2021-07-24,27,CHOCO,27050,ATRATO,1,5519.0,182.0
2021-07-24,27,CHOCO,27361,ITSMINA,2,28087.0,72.0
2021-07-24,27,CHOCO,27491,NOVITA,1,8164.0,123.0
2021-07-24,27,CHOCO,27580,RIO IRO,16,4525.0,3536.0
2021-07-24,27,CHOCO,27660,SAN JOSE DEL PALMAR,1,4721.0,212.0
2021-07-24,41,HUILA,41001,NEIVA,133,314526.0,423.0
2021-07-24,41,HUILA,41006,ACEVEDO,1,24562.0,41.0
2021-07-24,41,HUILA,41013,AGRADO,2,8593.0,233.0
2021-07-24,41,HUILA,41020,ALGECIRAS,1,20259.0,50.0
2021-07-24,41,HUILA,41132,CAMPOALEGRE,16,30183.0,531.0
2021-07-24,41,HUILA,41244,ELIAS,2,3736.0,536.0
2021-07-24,41,HUILA,41298,GARZON,26,66311.0,393.0
2021-07-24,41,HUILA,41306,GIGANTE,6,22871.0,263.0
2021-07-24,41,HUILA,41319,GUADALUPE,8,15913.0,503.0
2021-07-24,41,HUILA,41359,ISNOS (SAN JOSE DE ISNOS),3,24593.0,122.0
2021-07-24,41,HUILA,41396,LA PLATA,4,54405.0,74.0
2021-07-24,41,HUILA,41503,OPORAPA,2,11111.0,181.0
2021-07-24,41,HUILA,41524,PALERMO,11,24243.0,454.0
2021-07-24,41,HUILA,41530,PALESTINA,5,10454.0,479.0
2021-07-24,41,HUILA,41551,PITALITO,67,120287.0,558.0
2021-07-24,41,HUILA,41615,RIVERA,14,22877.0,612.0
2021-07-24,41,HUILA,41668,SAN AGUSTIN,20,32409.0,618.0
2021-07-24,41,HUILA,41770,SUAZA,5,17376.0,288.0
2021-07-24,41,HUILA,41791,TARQUI,3,16108.0,187.0
2021-07-24,41,HUILA,41799,TELLO,2,10273.0,195.0
2021-07-24,41,HUILA,41801,TERUEL,8,7376.0,1085.0
2021-07-24,41,HUILA,41807,TIMANA,3,20919.0,144.0
2021-07-24,41,HUILA,41885,YAGUARA,2,7380.0,272.0
2021-07-24,44,GUAJIRA,44001,RIOHACHA,13,177573.0,74.0
2021-07-24,44,GUAJIRA,44035,ALBANIA,1,26940.0,38.0
2021-07-24,44,GUAJIRA,44078,BARRANCAS,5,28549.0,176.0
2021-07-24,44,GUAJIRA,44090,DIBULLA,6,36196.0,166.0
2021-07-24,44,GUAJIRA,44098,DISTRACCION,8,11934.0,671.0
2021-07-24,44,GUAJIRA,44110,EL MOLINO,1,6963.0,144.0
2021-07-24,44,GUAJIRA,44279,FONSECA,5,40852.0,123.0
2021-07-24,44,GUAJIRA,44378,HATONUEVO,2,17672.0,114.0
2021-07-24,44,GUAJIRA,44430,MAICAO,8,159223.0,51.0
2021-07-24,44,GUAJIRA,44650,SAN JUAN DEL CESAR,6,46077.0,131.0
2021-07-24,44,GUAJIRA,44847,URIBIA,6,160711.0,38.0
2021-07-24,44,GUAJIRA,44855,URUMITA,7,10198.0,687.0
2021-07-24,47,MAGDALENA,47058,ARIGUANI (EL DIFICIL),2,28348.0,71.0
2021-07-24,47,MAGDALENA,47170,CHIVOLO,2,18208.0,110.0
2021-07-24,47,MAGDALENA,47189,CIENAGA,7,118435.0,60.0
2021-07-24,47,MAGDALENA,47205,CONCORDIA,1,9681.0,104.0
2021-07-24,47,MAGDALENA,47245,EL BANCO,4,59594.0,68.0
2021-07-24,47,MAGDALENA,47288,FUNDACION,13,64833.0,201.0
2021-07-24,47,MAGDALENA,47318,GUAMAL,5,25312.0,198.0
2021-07-24,47,MAGDALENA,47460,NUEVA GRANADA,3,17470.0,172.0
2021-07-24,47,MAGDALENA,47551,PIVIJAY,3,34374.0,88.0
2021-07-24,47,MAGDALENA,47555,PLATO,4,56210.0,72.0
2021-07-24,47,MAGDALENA,47707,SANTA ANA,5,22723.0,221.0
2021-07-24,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,1,9345.0,108.0
2021-07-24,47,MAGDALENA,47980,ZONA BANANERA,2,66802.0,30.0
2021-07-24,50,META,50001,VILLAVICENCIO,199,451212.0,442.0
2021-07-24,50,META,50006,ACACIAS,13,78199.0,167.0
2021-07-24,50,META,50124,CABUYARO,3,5432.0,553.0
2021-07-24,50,META,50150,CASTILLA LA NUEVA,2,13611.0,147.0
2021-07-24,50,META,50226,CUMARAL,5,21397.0,234.0
2021-07-24,50,META,50313,GRANADA,9,64932.0,139.0
2021-07-24,50,META,50318,GUAMAL,2,13857.0,145.0
2021-07-24,50,META,50330,MESETAS,1,9751.0,103.0
2021-07-24,50,META,50350,LA MACARENA,1,23877.0,42.0
2021-07-24,50,META,50370,LA URIBE,3,8549.0,351.0
2021-07-24,50,META,50568,PUERTO GAITAN,25,41017.0,610.0
2021-07-24,50,META,50573,PUERTO LOPEZ,3,28270.0,107.0
2021-07-24,50,META,50590,PUERTO RICO,1,11433.0,88.0
2021-07-24,50,META,50606,RESTREPO,1,17610.0,57.0
2021-07-24,50,META,50689,SAN MARTIN,2,22281.0,90.0
2021-07-24,50,META,50711,VISTAHERMOSA,1,16525.0,61.0
2021-07-24,52,NARIÑO,52001,PASTO,119,352326.0,338.0
2021-07-24,52,NARIÑO,52019,ALBAN (SAN JOSE),2,8197.0,244.0
2021-07-24,52,NARIÑO,52110,BUESACO,1,19951.0,51.0
2021-07-24,52,NARIÑO,52215,CORDOBA,1,14827.0,68.0
2021-07-24,52,NARIÑO,52227,CUMBAL,2,32672.0,62.0
2021-07-24,52,NARIÑO,52240,CHACHAGUI,2,12419.0,162.0
2021-07-24,52,NARIÑO,52256,EL ROSARIO,1,6498.0,154.0
2021-07-24,52,NARIÑO,52258,EL TABLON,1,13255.0,76.0
2021-07-24,52,NARIÑO,52260,EL TAMBO,5,12457.0,402.0
2021-07-24,52,NARIÑO,52356,IPIALES,11,105517.0,105.0
2021-07-24,52,NARIÑO,52378,LA CRUZ,5,16674.0,300.0
2021-07-24,52,NARIÑO,52381,LA FLORIDA,1,9047.0,111.0
2021-07-24,52,NARIÑO,52385,LA LLANADA,1,5321.0,188.0
2021-07-24,52,NARIÑO,52399,LA UNION,7,28659.0,245.0
2021-07-24,52,NARIÑO,52411,LINARES,1,8974.0,112.0
2021-07-24,52,NARIÑO,52418,LOS ANDES (SOTOMAYOR),1,8703.0,115.0
2021-07-24,52,NARIÑO,52435,MALLAMA (PIEDRANCHA),1,8013.0,125.0
2021-07-24,52,NARIÑO,52540,POLICARPA,3,8149.0,369.0
2021-07-24,52,NARIÑO,52573,PUERRES,1,8446.0,119.0
2021-07-24,52,NARIÑO,52678,SAMANIEGO,7,23727.0,296.0
2021-07-24,52,NARIÑO,52683,SANDONA,3,18859.0,160.0
2021-07-24,52,NARIÑO,52687,SAN LORENZO,2,16653.0,121.0
2021-07-24,52,NARIÑO,52693,SAN PABLO,6,12929.0,465.0
2021-07-24,52,NARIÑO,52699,SANTA CRUZ (GUACHAVES),2,9869.0,203.0
2021-07-24,52,NARIÑO,52786,TAMINANGO,2,15412.0,130.0
2021-07-24,52,NARIÑO,52835,TUMACO,8,138091.0,58.0
2021-07-24,52,NARIÑO,52838,TUQUERRES,3,42413.0,71.0
2021-07-24,52,NARIÑO,52885,YACUANQUER,1,10579.0,95.0
2021-07-24,54,NORTE SANTANDER,54001,CUCUTA,168,629414.0,267.0
2021-07-24,54,NORTE SANTANDER,54003,ABREGO,1,30191.0,34.0
2021-07-24,54,NORTE SANTANDER,54051,ARBOLEDAS,2,8202.0,244.0
2021-07-24,54,NORTE SANTANDER,54099,BOCHALEMA,1,6972.0,144.0
2021-07-24,54,NORTE SANTANDER,54109,BUCARASICA,1,4698.0,213.0
2021-07-24,54,NORTE SANTANDER,54172,CHINACOTA,12,16021.0,750.0
2021-07-24,54,NORTE SANTANDER,54174,CHITAGA,1,10554.0,95.0
2021-07-24,54,NORTE SANTANDER,54239,DURANIA,1,4390.0,228.0
2021-07-24,54,NORTE SANTANDER,54250,EL TARRA,1,19075.0,53.0
2021-07-24,54,NORTE SANTANDER,54261,EL ZULIA,3,26019.0,116.0
2021-07-24,54,NORTE SANTANDER,54344,HACARI,2,9745.0,206.0
2021-07-24,54,NORTE SANTANDER,54405,LOS PATIOS,32,81411.0,394.0
2021-07-24,54,NORTE SANTANDER,54498,OCAÑA,52,111643.0,466.0
